Stock Symbol,name,url,content,description,apiSource,date
UNH,Quarterly Review Of DivGro: Q4 2019,https://seekingalpha.com/article/4315692-quarterly-review-of-divgro-q4-2019,"This is the 28th quarterly review of DivGro, my portfolio of dividend growth stocks.
My quarterly reviews summarize the transactions executed in the past quarter and provide a summary of dividend income and dividend changes. Additionally, I include charts sh… [+12323 chars]","This is a quarterly review of DivGro, my portfolio of dividend growth stocks. I write these reviews to summarize investment decisions and to share portfolio statistics.The article includes charts showing DivGro's composition and how positions contribute to pr…",NewsAPI,2020-01-08
UNH,The Top Big Caps To Buy Now,https://seekingalpha.com/article/4316336-top-big-caps-to-buy-now,"It was more of the same in the stock market last week in terms of returns, but the catalysts supporting the rally shifted from easing trade tensions and dovish Federal Reserve policy to a deescalating of tensions between the U.S. and Iran. Specifically, a tep… [+15055 chars]","The top big-cap sector is industrial goods.The best sector is insurance brokers.The highest-rated big caps this week include Centene, Newell Brands, and Polaris.",NewsAPI,2020-01-12
UNH,Stocks To Watch: Bright Lights On Healthcare And Retail,https://seekingalpha.com/article/4316295-stocks-to-watch-bright-lights-on-healthcare-and-retail,Welcome to Seeking Alpha's Stocks to Watch - a preview of key events scheduled for the next week. Follow this account and turn the e-mail alert on to receive this article in your inbox every Saturday morning. A podcast of Stocks to Watch is also available on … [+12939 chars],,NewsAPI,2020-01-11
UNH,Wall Street Brunch,https://seekingalpha.com/article/4316329-wall-street-brunch,"Notable earnings reports: JPMorgan (JPM), Wells Fargo (NYSE:WFC), Delta Air Lines (NYSE:DAL), Citigroup (NYSE:C), IHS Markit (NYSE:INFO) and Aphria (APHRA) on January 14; Bank of America (NYSE:BAC), Goldman Sachs (GS) United Healthcare (UNH), BlackRock (NYSE:… [+11546 chars]",,NewsAPI,2020-01-12
UNH,Goldman's 8 Highest-Conviction Health Care Stocks to Buy,https://finance.yahoo.com/news/goldmans-8-highest-conviction-health-140000111.html,"Goldman Sachs is bullish on these health care stocks.
Last U.S. presidential election season, health care stocks didn't perform very well. Political headline risk related to drug pricing and ""Medicare for All"" could weigh on health care valuations again in 2… [+5650 chars]","Goldman Sachs is bullish on these health care stocks. Last U.S. presidential election season, health care stocks didn't perform very well. Political headline risk related to drug pricing and ""Medicare ...",NewsAPI,2019-12-27
UNH,7 Earnings Reports to Watch Next Week,https://finance.yahoo.com/news/7-earnings-reports-watch-next-182744100.html,"Editors note: InvestorPlaces Earnings Reports to Watch is updated weekly. Please check back next week for our latest earnings picks.
Earnings season picks up next week at a critical time for the market. With the mini-crisis in Iran apparently fading, happy d… [+8135 chars]","Editor's note: InvestorPlace's Earnings Reports to Watch is updated weekly. Please check back next week for our latest earnings picks.Earnings season picks up next week at a critical time for the market. With the mini-crisis in Iran apparently fading, happy d…",NewsAPI,2020-01-10
UNH,"Trade deal, big bank earnings, retail sales — What to know in the week ahead",https://finance.yahoo.com/news/trade-deal-big-bank-earnings-retail-sales-what-to-know-in-the-week-ahead-145001797.html,"Stocks are near record highs, and what happens next for markets will be determined by a busy week ahead. Investors will turn their attention to the start of earnings season with big banks gearing up to report results, the signing of the phase one trade deal a… [+6276 chars]","The ""phase one"" trade deal, big bank earnings and retail sales will take the spotlight in a busy week ahead.",NewsAPI,2020-01-12
UNH,"Dow Jones Today, Global Markets Rally As US, Iran Stand Down; China Confirms Trade Deal; AMD Upgraded - Investor's Business Daily",https://www.investors.com/market-trend/stock-market-today/dow-jones-today-global-markets-rally-iran-tensions-ease-china-stocks-jump-ahead-of-trade-deal-amd-upgraded/,"The stock market's top indexes all scrambled to new highs Thursday, as global markets rallied on a cooling of U.S.-Iran tension, and after China confirmed plans to sign a preliminary trade deal with the U.S. early next week. China names led by Momo (MOMO), Ba… [+6912 chars]","Dow Jones Today, Global Markets Rally As US, Iran Stand Down; China Confirms Trade Deal; AMD Upgraded Investor's Business Daily Carlos Ghosn: I was a hostage of Japan CNN Stocks open higher on Wall Street ahead of China trade deal KSL.com Wall Street hits rec…",NewsAPI,2020-01-09
UNH,"Dow Jones Today: Futures Fall; Gold, Oil Prices Rally On Iran Fears; Boeing, Dollar Tree Dip - Investor's Business Daily",https://www.investors.com/market-trend/stock-market-today/dow-jones-today-futures-fall-gold-oil-prices-rally-on-iran-fears-boeing-dollar-tree-dive/,"Stocks slumped Monday, but were off opening lows, as the evolving conflict between U.S. and Iran drove gold and oil prices higher, and boosted defense stocks in early trade. American Express (AXP) and Boeing (BA) were down hardest on the Dow Jones today. Chip… [+5927 chars]","Newmont Goldcorp was an early leader Monday, as tension in the Middle East boosted gold and oil prices, while Boeing fell hardest on the Dow Jones today.",NewsAPI,2020-01-06
UNH,"Thinking about trading options or stock in Electronic Arts, Tesla, UnitedHealth Group, Vertex Pharmaceuticals, or Workday?",https://finance.yahoo.com/news/thinking-trading-options-stock-electronic-143100320.html,"NEW YORK, Jan. 9, 2020 /PRNewswire/ -- InvestorsObserver issues critical PriceWatch Alerts for EA, TSLA, UNH, VRTX, and WDAY.
Click a link below then choose between in-depth options trade idea report or a stock score report.
Options Report Ideal trade ideas… [+645 chars]","InvestorsObserver issues critical PriceWatch Alerts for EA, TSLA, UNH, VRTX, and WDAY.",NewsAPI,2020-01-09
UNP,Is Union Pacific Stock Fairly Priced?,https://www.forbes.com/sites/greatspeculations/2019/12/24/is-union-pacific-stock-fairly-priced/,"KIEV, UKRAINE - 2018/12/17: In this photo illustration, the Union Pacific Railroad Transport ... [+] company logo seen displayed on a smartphone. (Photo Illustration by Igor Golovniov/SOPA Images/LightRocket via Getty Images)
LightRocket via Getty Images
Ye… [+6139 chars]","Yes, Union Pacific’s (NYSE: UNP) stock is fairly priced in our view. We estimate the price to be $177 per share based on expected 2020 earnings, which compares with the current market price of $178. Union Pacific’s stock price has grown around 30% year-to-dat…",NewsAPI,2019-12-24
UNP,Union Pacific Corporation: Reinventing Its Service Model To Drive Efficiencies,https://seekingalpha.com/article/4314238-union-pacific-corporation-reinventing-service-model-to-drive-efficiencies,"Union Pacific Corporation (UNP) is experiencing a recession in rail traffic volumes, but the stock is at an all-time high. At first glance, it might appear to be overvalued. However, its critical to dig into the company's story to understand that it may be st… [+3992 chars]",Railroad volumes are in a recession.But Union Pacific share price is at an all-time high.The company achieved its lowest operating ratio ever in 3Q19.Targeting further improvements through Precision Scheduled Railroading.Union Pacific may therefore be underpr…,NewsAPI,2019-12-27
UNP,Greenbrier: All Downhill From Here,https://seekingalpha.com/article/4315850-greenbrier-all-downhill-from,"Source: Journal Star
Greenbrier Companies (GBX) reported quarterly revenue of $769.36 million, Non-GAAP EPS of $0.30 and GAAP EPS of $0.23. The company beat on revenue, but missed on earnings. The stock was down over 5% in afternoon trading Wednesday. I had … [+3897 chars]","GBX beat on revenue and missed on earnings. The stock was off 5% in afternoon trading.The merger with American Rail helped goose growth and add scale. However, industry railcar orders are falling and railroads are cutting costs.In its most recent quarter GBX'…",NewsAPI,2020-01-08
UNP,Monthly Review Of DivGro: December 2019,https://seekingalpha.com/article/4314830-monthly-review-of-divgro-december-2019,"Welcome to the December review of DivGro, my portfolio of dividend growth stocks. The goal of these reviews is to provide a summary of dividends received and to detail buy and sell transactions. I also look at how DivGro's projected annual dividend income (PA… [+8220 chars]","I review my portfolio of dividend growth stocks, DivGro, providing a summary of transactions and the impact of those transactions on projected annual dividend income.In December, I added shares to four existing positions in my portfolio, which contains 93 dif…",NewsAPI,2020-01-02
